Barcode_present	spacer_id	
barcode57	barcode81_contig_1_Unknown_2_20|303248-303279
barcode62	barcode81_contig_1_Unknown_2_20|303248-303279
barcode81	barcode81_contig_1_Unknown_2_20|303248-303279
barcode96	barcode81_contig_1_Unknown_2_20|303248-303279
barcode14	barcode52_contig_1_Unknown_1_28|292918-292949
barcode31	barcode52_contig_1_Unknown_1_28|292918-292949
barcode37	barcode52_contig_1_Unknown_1_28|292918-292949
barcode44	barcode52_contig_1_Unknown_1_28|292918-292949
barcode49	barcode52_contig_1_Unknown_1_28|292918-292949
barcode52	barcode52_contig_1_Unknown_1_28|292918-292949
barcode53	barcode52_contig_1_Unknown_1_28|292918-292949
barcode57	barcode52_contig_1_Unknown_1_28|292918-292949
barcode62	barcode52_contig_1_Unknown_1_28|292918-292949
barcode64	barcode52_contig_1_Unknown_1_28|292918-292949
barcode81	barcode52_contig_1_Unknown_1_28|292918-292949
barcode93	barcode52_contig_1_Unknown_1_28|292918-292949
barcode96	barcode52_contig_1_Unknown_1_28|292918-292949
barcode01	barcode01_contig_1_Unknown_1_89|4601638-4601669
barcode56	barcode01_contig_1_Unknown_1_89|4601638-4601669
barcode83	barcode01_contig_1_Unknown_1_89|4601638-4601669
barcode93	barcode93_contig_2_Unknown_2_10|307775-307806
barcode52	barcode52_contig_1_Unknown_1_77|295858-295889
barcode41	barcode41_contig_1_Unknown_1_33|292664-292695
barcode01	barcode01_contig_1_Unknown_1_45|4598997-4599028
barcode56	barcode01_contig_1_Unknown_1_45|4598997-4599028
barcode83	barcode01_contig_1_Unknown_1_45|4598997-4599028
barcode14	barcode36_contig_1_Unknown_1_34|287244-287275
barcode31	barcode36_contig_1_Unknown_1_34|287244-287275
barcode36	barcode36_contig_1_Unknown_1_34|287244-287275
barcode37	barcode36_contig_1_Unknown_1_34|287244-287275
barcode43	barcode36_contig_1_Unknown_1_34|287244-287275
barcode44	barcode36_contig_1_Unknown_1_34|287244-287275
barcode49	barcode36_contig_1_Unknown_1_34|287244-287275
barcode53	barcode36_contig_1_Unknown_1_34|287244-287275
barcode54	barcode36_contig_1_Unknown_1_34|287244-287275
barcode57	barcode36_contig_1_Unknown_1_34|287244-287275
barcode62	barcode36_contig_1_Unknown_1_34|287244-287275
barcode64	barcode36_contig_1_Unknown_1_34|287244-287275
barcode81	barcode36_contig_1_Unknown_1_34|287244-287275
barcode91	barcode36_contig_1_Unknown_1_34|287244-287275
barcode95	barcode36_contig_1_Unknown_1_34|287244-287275
barcode96	barcode36_contig_1_Unknown_1_34|287244-287275
barcode46	barcode46_contig_1_Unknown_1_47|295131-295162
barcode47	barcode46_contig_1_Unknown_1_47|295131-295162
barcode01	barcode01_contig_1_Unknown_1_71|4600558-4600589
barcode56	barcode01_contig_1_Unknown_1_71|4600558-4600589
barcode83	barcode01_contig_1_Unknown_1_71|4600558-4600589
barcode45	barcode61_contig_1_Unknown_1_40|296896-296927
barcode61	barcode61_contig_1_Unknown_1_40|296896-296927
barcode83	barcode83_contig_1_Unknown_1_43|4567808-4567839
barcode31	barcode64_contig_1_Unknown_1_127|294451-294482
barcode37	barcode64_contig_1_Unknown_1_127|294451-294482
barcode53	barcode64_contig_1_Unknown_1_127|294451-294482
barcode64	barcode64_contig_1_Unknown_1_127|294451-294482
barcode02	barcode02_contig_1_Unknown_1_55|301014-301045
barcode63	barcode02_contig_1_Unknown_1_55|301014-301045
barcode70	barcode02_contig_1_Unknown_1_55|301014-301045
barcode03	barcode03_contig_1_Unknown_1_76|297863-297894
barcode32	barcode03_contig_1_Unknown_1_76|297863-297894
barcode51	barcode03_contig_1_Unknown_1_76|297863-297894
barcode65	barcode03_contig_1_Unknown_1_76|297863-297894
barcode89	barcode03_contig_1_Unknown_1_76|297863-297894
barcode58	barcode58_contig_1_Unknown_1_10|295145-295176
barcode45	barcode61_contig_1_Unknown_1_48|297376-297407
barcode61	barcode61_contig_1_Unknown_1_48|297376-297407
barcode01	barcode01_contig_1_Unknown_1_36|4598458-4598489
barcode56	barcode01_contig_1_Unknown_1_36|4598458-4598489
barcode83	barcode01_contig_1_Unknown_1_36|4598458-4598489
barcode45	barcode61_contig_1_Unknown_1_61|298156-298187
barcode61	barcode61_contig_1_Unknown_1_61|298156-298187
barcode03	barcode03_contig_1_Unknown_1_17|294320-294351
barcode32	barcode03_contig_1_Unknown_1_17|294320-294351
barcode51	barcode03_contig_1_Unknown_1_17|294320-294351
barcode65	barcode03_contig_1_Unknown_1_17|294320-294351
barcode89	barcode03_contig_1_Unknown_1_17|294320-294351
barcode14	barcode45_contig_1_Unknown_1_45|292963-292994
barcode31	barcode45_contig_1_Unknown_1_45|292963-292994
barcode37	barcode45_contig_1_Unknown_1_45|292963-292994
barcode44	barcode45_contig_1_Unknown_1_45|292963-292994
barcode45	barcode45_contig_1_Unknown_1_45|292963-292994
barcode49	barcode45_contig_1_Unknown_1_45|292963-292994
barcode53	barcode45_contig_1_Unknown_1_45|292963-292994
barcode57	barcode45_contig_1_Unknown_1_45|292963-292994
barcode62	barcode45_contig_1_Unknown_1_45|292963-292994
barcode64	barcode45_contig_1_Unknown_1_45|292963-292994
barcode81	barcode45_contig_1_Unknown_1_45|292963-292994
barcode93	barcode45_contig_1_Unknown_1_45|292963-292994
barcode96	barcode45_contig_1_Unknown_1_45|292963-292994
barcode14	barcode15_contig_1_Unknown_1_2|297474-297505
barcode15	barcode15_contig_1_Unknown_1_2|297474-297505
barcode41	barcode15_contig_1_Unknown_1_2|297474-297505
barcode44	barcode15_contig_1_Unknown_1_2|297474-297505
barcode49	barcode15_contig_1_Unknown_1_2|297474-297505
barcode57	barcode15_contig_1_Unknown_1_2|297474-297505
barcode58	barcode15_contig_1_Unknown_1_2|297474-297505
barcode59	barcode15_contig_1_Unknown_1_2|297474-297505
barcode60	barcode15_contig_1_Unknown_1_2|297474-297505
barcode62	barcode15_contig_1_Unknown_1_2|297474-297505
barcode81	barcode15_contig_1_Unknown_1_2|297474-297505
barcode93	barcode15_contig_1_Unknown_1_2|297474-297505
barcode96	barcode15_contig_1_Unknown_1_2|297474-297505
barcode14	barcode41_contig_1_Unknown_1_2|290803-290835
barcode41	barcode41_contig_1_Unknown_1_2|290803-290835
barcode44	barcode41_contig_1_Unknown_1_2|290803-290835
barcode49	barcode41_contig_1_Unknown_1_2|290803-290835
barcode62	barcode41_contig_1_Unknown_1_2|290803-290835
barcode96	barcode41_contig_1_Unknown_1_2|290803-290835
barcode31	barcode64_contig_1_Unknown_1_2|286949-286980
barcode37	barcode64_contig_1_Unknown_1_2|286949-286980
barcode53	barcode64_contig_1_Unknown_1_2|286949-286980
barcode64	barcode64_contig_1_Unknown_1_2|286949-286980
barcode14	barcode93_contig_2_Unknown_2_1|307235-307266
barcode31	barcode93_contig_2_Unknown_2_1|307235-307266
barcode37	barcode93_contig_2_Unknown_2_1|307235-307266
barcode44	barcode93_contig_2_Unknown_2_1|307235-307266
barcode49	barcode93_contig_2_Unknown_2_1|307235-307266
barcode53	barcode93_contig_2_Unknown_2_1|307235-307266
barcode57	barcode93_contig_2_Unknown_2_1|307235-307266
barcode62	barcode93_contig_2_Unknown_2_1|307235-307266
barcode64	barcode93_contig_2_Unknown_2_1|307235-307266
barcode81	barcode93_contig_2_Unknown_2_1|307235-307266
barcode93	barcode93_contig_2_Unknown_2_1|307235-307266
barcode96	barcode93_contig_2_Unknown_2_1|307235-307266
barcode46	barcode46_contig_1_Unknown_1_71|296572-296603
barcode47	barcode46_contig_1_Unknown_1_71|296572-296603
barcode01	barcode01_contig_1_Unknown_1_54|4599537-4599568
barcode56	barcode01_contig_1_Unknown_1_54|4599537-4599568
barcode83	barcode01_contig_1_Unknown_1_54|4599537-4599568
barcode45	barcode46_contig_1_Unknown_1_18|293390-293421
barcode46	barcode46_contig_1_Unknown_1_18|293390-293421
barcode47	barcode46_contig_1_Unknown_1_18|293390-293421
barcode52	barcode46_contig_1_Unknown_1_18|293390-293421
barcode03	barcode03_contig_1_Unknown_1_5|293600-293631
barcode32	barcode03_contig_1_Unknown_1_5|293600-293631
barcode51	barcode03_contig_1_Unknown_1_5|293600-293631
barcode65	barcode03_contig_1_Unknown_1_5|293600-293631
barcode89	barcode03_contig_1_Unknown_1_5|293600-293631
barcode01	barcode01_contig_1_Unknown_1_30|4598098-4598129
barcode56	barcode01_contig_1_Unknown_1_30|4598098-4598129
barcode36	barcode36_contig_1_Unknown_1_60|288806-288838
barcode03	barcode03_contig_1_Unknown_1_80|298103-298134
barcode32	barcode03_contig_1_Unknown_1_80|298103-298134
barcode51	barcode03_contig_1_Unknown_1_80|298103-298134
barcode65	barcode03_contig_1_Unknown_1_80|298103-298134
barcode89	barcode03_contig_1_Unknown_1_80|298103-298134
barcode14	barcode93_contig_2_Unknown_1_97|305755-305786
barcode44	barcode93_contig_2_Unknown_1_97|305755-305786
barcode49	barcode93_contig_2_Unknown_1_97|305755-305786
barcode57	barcode93_contig_2_Unknown_1_97|305755-305786
barcode62	barcode93_contig_2_Unknown_1_97|305755-305786
barcode81	barcode93_contig_2_Unknown_1_97|305755-305786
barcode93	barcode93_contig_2_Unknown_1_97|305755-305786
barcode96	barcode93_contig_2_Unknown_1_97|305755-305786
barcode45	barcode45_contig_1_Unknown_1_23|291642-291673
barcode45	barcode61_contig_1_Unknown_1_43|297076-297107
barcode61	barcode61_contig_1_Unknown_1_43|297076-297107
barcode03	barcode03_contig_1_Unknown_1_41|295760-295791
barcode32	barcode03_contig_1_Unknown_1_41|295760-295791
barcode51	barcode03_contig_1_Unknown_1_41|295760-295791
barcode65	barcode03_contig_1_Unknown_1_41|295760-295791
barcode89	barcode03_contig_1_Unknown_1_41|295760-295791
barcode52	barcode52_contig_1_Unknown_1_81|296098-296128
barcode58	barcode58_contig_1_Unknown_1_68|298627-298659
barcode46	barcode46_contig_1_Unknown_1_31|294170-294201
barcode47	barcode46_contig_1_Unknown_1_31|294170-294201
barcode52	barcode46_contig_1_Unknown_1_31|294170-294201
barcode01	barcode01_contig_1_Unknown_1_33|4598278-4598309
barcode56	barcode01_contig_1_Unknown_1_33|4598278-4598309
barcode83	barcode01_contig_1_Unknown_1_33|4598278-4598309
barcode63	barcode63_contig_1_Unknown_1_94|303360-303391
barcode01	barcode01_contig_1_Unknown_1_78|4600978-4601009
barcode56	barcode01_contig_1_Unknown_1_78|4600978-4601009
barcode83	barcode01_contig_1_Unknown_1_78|4600978-4601009
barcode03	barcode46_contig_1_Unknown_1_3|292488-292521
barcode32	barcode46_contig_1_Unknown_1_3|292488-292521
barcode45	barcode46_contig_1_Unknown_1_3|292488-292521
barcode46	barcode46_contig_1_Unknown_1_3|292488-292521
barcode47	barcode46_contig_1_Unknown_1_3|292488-292521
barcode51	barcode46_contig_1_Unknown_1_3|292488-292521
barcode52	barcode46_contig_1_Unknown_1_3|292488-292521
barcode61	barcode46_contig_1_Unknown_1_3|292488-292521
barcode65	barcode46_contig_1_Unknown_1_3|292488-292521
barcode89	barcode46_contig_1_Unknown_1_3|292488-292521
barcode45	barcode61_contig_1_Unknown_1_63|298276-298307
barcode61	barcode61_contig_1_Unknown_1_63|298276-298307
barcode52	barcode52_contig_1_Unknown_1_26|292798-292829
barcode02	barcode48_contig_3_Unknown_1_5|292555-292586
barcode36	barcode48_contig_3_Unknown_1_5|292555-292586
barcode48	barcode48_contig_3_Unknown_1_5|292555-292586
barcode63	barcode48_contig_3_Unknown_1_5|292555-292586
barcode70	barcode48_contig_3_Unknown_1_5|292555-292586
barcode03	barcode03_contig_1_Unknown_1_33|295280-295311
barcode32	barcode03_contig_1_Unknown_1_33|295280-295311
barcode51	barcode03_contig_1_Unknown_1_33|295280-295311
barcode65	barcode03_contig_1_Unknown_1_33|295280-295311
barcode89	barcode03_contig_1_Unknown_1_33|295280-295311
barcode48	barcode48_contig_3_Unknown_1_43|294836-294868
barcode58	barcode58_contig_1_Unknown_1_69|298688-298719
barcode83	barcode83_contig_1_Unknown_1_50|4568227-4568259
barcode43	barcode43_contig_1_Unknown_1_31|298506-298537
barcode54	barcode43_contig_1_Unknown_1_31|298506-298537
barcode91	barcode43_contig_1_Unknown_1_31|298506-298537
barcode95	barcode43_contig_1_Unknown_1_31|298506-298537
barcode52	barcode52_contig_1_Unknown_1_23|292618-292649
barcode03	barcode03_contig_1_Unknown_1_77|297923-297954
barcode32	barcode03_contig_1_Unknown_1_77|297923-297954
barcode51	barcode03_contig_1_Unknown_1_77|297923-297954
barcode65	barcode03_contig_1_Unknown_1_77|297923-297954
barcode89	barcode03_contig_1_Unknown_1_77|297923-297954
barcode46	barcode48_contig_3_Unknown_1_39|294595-294626
barcode47	barcode48_contig_3_Unknown_1_39|294595-294626
barcode48	barcode48_contig_3_Unknown_1_39|294595-294626
barcode69	barcode48_contig_3_Unknown_1_39|294595-294626
barcode14	barcode45_contig_1_Unknown_1_46|293023-293054
barcode31	barcode45_contig_1_Unknown_1_46|293023-293054
barcode37	barcode45_contig_1_Unknown_1_46|293023-293054
barcode44	barcode45_contig_1_Unknown_1_46|293023-293054
barcode45	barcode45_contig_1_Unknown_1_46|293023-293054
barcode49	barcode45_contig_1_Unknown_1_46|293023-293054
barcode53	barcode45_contig_1_Unknown_1_46|293023-293054
barcode57	barcode45_contig_1_Unknown_1_46|293023-293054
barcode62	barcode45_contig_1_Unknown_1_46|293023-293054
barcode64	barcode45_contig_1_Unknown_1_46|293023-293054
barcode81	barcode45_contig_1_Unknown_1_46|293023-293054
barcode93	barcode45_contig_1_Unknown_1_46|293023-293054
barcode96	barcode45_contig_1_Unknown_1_46|293023-293054
barcode15	barcode15_contig_1_Unknown_1_9|297894-297925
barcode41	barcode15_contig_1_Unknown_1_9|297894-297925
barcode59	barcode15_contig_1_Unknown_1_9|297894-297925
barcode60	barcode15_contig_1_Unknown_1_9|297894-297925
barcode45	barcode61_contig_1_Unknown_1_38|296776-296807
barcode61	barcode61_contig_1_Unknown_1_38|296776-296807
barcode01	barcode01_contig_1_Unknown_1_63|4600078-4600109
barcode56	barcode01_contig_1_Unknown_1_63|4600078-4600109
barcode83	barcode01_contig_1_Unknown_1_63|4600078-4600109
barcode02	barcode36_contig_1_Unknown_1_43|287785-287816
barcode14	barcode36_contig_1_Unknown_1_43|287785-287816
barcode31	barcode36_contig_1_Unknown_1_43|287785-287816
barcode36	barcode36_contig_1_Unknown_1_43|287785-287816
barcode37	barcode36_contig_1_Unknown_1_43|287785-287816
barcode44	barcode36_contig_1_Unknown_1_43|287785-287816
barcode49	barcode36_contig_1_Unknown_1_43|287785-287816
barcode53	barcode36_contig_1_Unknown_1_43|287785-287816
barcode57	barcode36_contig_1_Unknown_1_43|287785-287816
barcode62	barcode36_contig_1_Unknown_1_43|287785-287816
barcode63	barcode36_contig_1_Unknown_1_43|287785-287816
barcode64	barcode36_contig_1_Unknown_1_43|287785-287816
barcode70	barcode36_contig_1_Unknown_1_43|287785-287816
barcode81	barcode36_contig_1_Unknown_1_43|287785-287816
barcode93	barcode36_contig_1_Unknown_1_43|287785-287816
barcode96	barcode36_contig_1_Unknown_1_43|287785-287816
barcode31	barcode37_contig_1_Unknown_1_143|295591-295622
barcode37	barcode37_contig_1_Unknown_1_143|295591-295622
barcode53	barcode37_contig_1_Unknown_1_143|295591-295622
barcode02	barcode02_contig_1_Unknown_1_90|303117-303148
barcode63	barcode02_contig_1_Unknown_1_90|303117-303148
barcode70	barcode02_contig_1_Unknown_1_90|303117-303148
barcode02	barcode02_contig_1_Unknown_1_64|301554-301587
barcode63	barcode02_contig_1_Unknown_1_64|301554-301587
barcode70	barcode02_contig_1_Unknown_1_64|301554-301587
barcode52	barcode52_contig_1_Unknown_1_22|292558-292589
barcode43	barcode43_contig_1_Unknown_1_2|296764-296795
barcode54	barcode43_contig_1_Unknown_1_2|296764-296795
barcode91	barcode43_contig_1_Unknown_1_2|296764-296795
barcode95	barcode43_contig_1_Unknown_1_2|296764-296795
barcode03	barcode03_contig_1_Unknown_1_14|294140-294171
barcode32	barcode03_contig_1_Unknown_1_14|294140-294171
barcode51	barcode03_contig_1_Unknown_1_14|294140-294171
barcode65	barcode03_contig_1_Unknown_1_14|294140-294171
barcode89	barcode03_contig_1_Unknown_1_14|294140-294171
barcode31	barcode93_contig_2_Unknown_1_88|305215-305246
barcode37	barcode93_contig_2_Unknown_1_88|305215-305246
barcode53	barcode93_contig_2_Unknown_1_88|305215-305246
barcode64	barcode93_contig_2_Unknown_1_88|305215-305246
barcode93	barcode93_contig_2_Unknown_1_88|305215-305246
barcode01	barcode01_contig_1_Unknown_1_99|4602238-4602268
barcode56	barcode01_contig_1_Unknown_1_99|4602238-4602268
barcode83	barcode01_contig_1_Unknown_1_99|4602238-4602268
barcode02	barcode36_contig_1_Unknown_1_30|287004-287035
barcode14	barcode36_contig_1_Unknown_1_30|287004-287035
barcode31	barcode36_contig_1_Unknown_1_30|287004-287035
barcode36	barcode36_contig_1_Unknown_1_30|287004-287035
barcode37	barcode36_contig_1_Unknown_1_30|287004-287035
barcode44	barcode36_contig_1_Unknown_1_30|287004-287035
barcode49	barcode36_contig_1_Unknown_1_30|287004-287035
barcode53	barcode36_contig_1_Unknown_1_30|287004-287035
barcode57	barcode36_contig_1_Unknown_1_30|287004-287035
barcode62	barcode36_contig_1_Unknown_1_30|287004-287035
barcode63	barcode36_contig_1_Unknown_1_30|287004-287035
barcode64	barcode36_contig_1_Unknown_1_30|287004-287035
barcode70	barcode36_contig_1_Unknown_1_30|287004-287035
barcode81	barcode36_contig_1_Unknown_1_30|287004-287035
barcode93	barcode36_contig_1_Unknown_1_30|287004-287035
barcode96	barcode36_contig_1_Unknown_1_30|287004-287035
barcode01	barcode01_contig_1_Unknown_1_24|4597738-4597769
barcode56	barcode01_contig_1_Unknown_1_24|4597738-4597769
barcode83	barcode01_contig_1_Unknown_1_24|4597738-4597769
barcode58	barcode58_contig_1_Unknown_1_42|297066-297097
barcode61	barcode61_contig_1_Unknown_1_72|298815-298846
barcode46	barcode46_contig_1_Unknown_1_70|296512-296543
barcode47	barcode46_contig_1_Unknown_1_70|296512-296543
barcode01	barcode01_contig_1_Unknown_1_62|4600018-4600049
barcode56	barcode01_contig_1_Unknown_1_62|4600018-4600049
barcode83	barcode01_contig_1_Unknown_1_62|4600018-4600049
barcode14	barcode93_contig_2_Unknown_1_91|305395-305426
barcode31	barcode93_contig_2_Unknown_1_91|305395-305426
barcode37	barcode93_contig_2_Unknown_1_91|305395-305426
barcode44	barcode93_contig_2_Unknown_1_91|305395-305426
barcode49	barcode93_contig_2_Unknown_1_91|305395-305426
barcode53	barcode93_contig_2_Unknown_1_91|305395-305426
barcode57	barcode93_contig_2_Unknown_1_91|305395-305426
barcode62	barcode93_contig_2_Unknown_1_91|305395-305426
barcode64	barcode93_contig_2_Unknown_1_91|305395-305426
barcode81	barcode93_contig_2_Unknown_1_91|305395-305426
barcode93	barcode93_contig_2_Unknown_1_91|305395-305426
barcode96	barcode93_contig_2_Unknown_1_91|305395-305426
barcode03	barcode03_contig_1_Unknown_1_36|295460-295491
barcode32	barcode03_contig_1_Unknown_1_36|295460-295491
barcode51	barcode03_contig_1_Unknown_1_36|295460-295491
barcode65	barcode03_contig_1_Unknown_1_36|295460-295491
barcode89	barcode03_contig_1_Unknown_1_36|295460-295491
barcode52	barcode52_contig_1_Unknown_1_55|294538-294569
barcode69	barcode69_contig_1_Unknown_1_14|286443-286475
barcode52	barcode52_contig_1_Unknown_1_84|296277-296308
barcode43	barcode43_contig_1_Unknown_1_66|300607-300638
barcode54	barcode43_contig_1_Unknown_1_66|300607-300638
barcode91	barcode43_contig_1_Unknown_1_66|300607-300638
barcode95	barcode43_contig_1_Unknown_1_66|300607-300638
barcode41	barcode59_contig_1_Unknown_1_27|292245-292276
barcode59	barcode59_contig_1_Unknown_1_27|292245-292276
barcode60	barcode59_contig_1_Unknown_1_27|292245-292276
barcode58	barcode58_contig_1_Unknown_1_50|297546-297577
barcode43	barcode43_contig_1_Unknown_1_12|297366-297397
barcode54	barcode43_contig_1_Unknown_1_12|297366-297397
barcode91	barcode43_contig_1_Unknown_1_12|297366-297397
barcode95	barcode43_contig_1_Unknown_1_12|297366-297397
barcode03	barcode03_contig_1_Unknown_1_88|298583-298614
barcode32	barcode03_contig_1_Unknown_1_88|298583-298614
barcode51	barcode03_contig_1_Unknown_1_88|298583-298614
barcode65	barcode03_contig_1_Unknown_1_88|298583-298614
barcode89	barcode03_contig_1_Unknown_1_88|298583-298614
barcode03	barcode03_contig_1_Unknown_1_43|295880-295911
barcode32	barcode03_contig_1_Unknown_1_43|295880-295911
