region	organism	contig	start	stop	genes	contigBorder	wholeContig
Xcc_barcode10_contig_3_polish_RGP_5	Xcc_barcode10	contig_3_polish	3763062	3787281	24	False	False
Xcc_barcode10_contig_3_polish_RGP_11	Xcc_barcode10	contig_3_polish	3861713	3878395	13	False	False
Xcc_barcode10_contig_3_polish_RGP_34	Xcc_barcode10	contig_3_polish	4249722	4257662	6	False	False
Xcc_barcode10_contig_3_polish_RGP_28	Xcc_barcode10	contig_3_polish	4286977	4291242	5	False	False
Xcc_barcode10_contig_3_polish_RGP_33	Xcc_barcode10	contig_3_polish	4441502	4446896	4	False	False
Xcc_barcode10_contig_3_polish_RGP_27	Xcc_barcode10	contig_3_polish	4592129	4596574	5	False	False
Xcc_barcode10_contig_3_polish_RGP_3	Xcc_barcode10	contig_3_polish	4642236	4668060	23	False	False
Xcc_barcode10_contig_3_polish_RGP_14	Xcc_barcode10	contig_3_polish	4712559	4719704	11	False	False
Xcc_barcode10_contig_3_polish_RGP_32	Xcc_barcode10	contig_3_polish	5033956	5041161	4	False	False
Xcc_barcode10_contig_3_polish_RGP_13	Xcc_barcode10	contig_3_polish	5059342	5072207	18	False	False
Xcc_barcode10_contig_3_polish_RGP_23	Xcc_barcode10	contig_3_polish	5082678	5090758	6	False	False
Xcc_barcode11_contig_1_polish_RGP_5	Xcc_barcode11	contig_1_polish	55680	87587	28	False	False
Xcc_barcode11_contig_1_polish_RGP_9	Xcc_barcode11	contig_1_polish	162798	181444	16	False	False
Xcc_barcode11_contig_1_polish_RGP_33	Xcc_barcode11	contig_1_polish	275450	278677	4	False	False
Xcc_barcode11_contig_1_polish_RGP_28	Xcc_barcode11	contig_1_polish	300456	309687	7	False	False
Xcc_barcode11_contig_1_polish_RGP_12	Xcc_barcode11	contig_1_polish	414938	428550	12	False	False
Xcc_barcode11_contig_1_polish_RGP_17	Xcc_barcode11	contig_1_polish	637650	659363	12	False	False
Xcc_barcode11_contig_1_polish_RGP_4	Xcc_barcode11	contig_1_polish	707959	728168	20	False	False
Xcc_barcode11_contig_1_polish_RGP_16	Xcc_barcode11	contig_1_polish	853853	861656	8	False	False
Xcc_barcode11_contig_1_polish_RGP_6	Xcc_barcode11	contig_1_polish	1052282	1071281	18	False	False
Xcc_barcode11_contig_1_polish_RGP_20	Xcc_barcode11	contig_1_polish	1158545	1165603	7	False	False
Xcc_barcode11_contig_1_polish_RGP_24	Xcc_barcode11	contig_1_polish	1179361	1182832	6	False	False
Xcc_barcode11_contig_1_polish_RGP_1	Xcc_barcode11	contig_1_polish	1251813	1291548	42	False	False
Xcc_barcode11_contig_1_polish_RGP_7	Xcc_barcode11	contig_1_polish	1484962	1507535	20	False	False
Xcc_barcode11_contig_1_polish_RGP_32	Xcc_barcode11	contig_1_polish	1697633	1702363	4	False	False
Xcc_barcode11_contig_1_polish_RGP_23	Xcc_barcode11	contig_1_polish	1862812	1869868	6	False	False
Xcc_barcode11_contig_1_polish_RGP_22	Xcc_barcode11	contig_1_polish	1975058	1982126	6	False	False
Xcc_barcode11_contig_1_polish_RGP_15	Xcc_barcode11	contig_1_polish	1987140	2000188	12	False	False
Xcc_barcode11_contig_1_polish_RGP_3	Xcc_barcode11	contig_1_polish	2443418	2485394	31	False	False
Xcc_barcode11_contig_1_polish_RGP_2	Xcc_barcode11	contig_1_polish	2502132	2530003	36	False	False
Xcc_barcode11_contig_1_polish_RGP_27	Xcc_barcode11	contig_1_polish	2687796	2695535	5	False	False
Xcc_barcode11_contig_1_polish_RGP_14	Xcc_barcode11	contig_1_polish	2725484	2739349	12	False	False
Xcc_barcode11_contig_1_polish_RGP_19	Xcc_barcode11	contig_1_polish	2857351	2871389	7	False	False
Xcc_barcode11_contig_1_polish_RGP_0	Xcc_barcode11	contig_1_polish	3036378	3088765	52	False	False
Xcc_barcode11_contig_1_polish_RGP_8	Xcc_barcode11	contig_1_polish	3242619	3263687	15	False	False
Xcc_barcode11_contig_1_polish_RGP_26	Xcc_barcode11	contig_1_polish	3485539	3489637	5	False	False
Xcc_barcode11_contig_1_polish_RGP_11	Xcc_barcode11	contig_1_polish	3710972	3727844	15	False	False
Xcc_barcode11_contig_1_polish_RGP_31	Xcc_barcode11	contig_1_polish	4170324	4178332	6	False	False
Xcc_barcode11_contig_1_polish_RGP_30	Xcc_barcode11	contig_1_polish	4361313	4366707	4	False	False
Xcc_barcode11_contig_1_polish_RGP_18	Xcc_barcode11	contig_1_polish	4395528	4401824	7	False	False
Xcc_barcode11_contig_1_polish_RGP_13	Xcc_barcode11	contig_1_polish	4607649	4614794	11	False	False
Xcc_barcode11_contig_1_polish_RGP_25	Xcc_barcode11	contig_1_polish	4897082	4900482	5	False	False
Xcc_barcode11_contig_1_polish_RGP_29	Xcc_barcode11	contig_1_polish	4927322	4934642	4	False	False
Xcc_barcode11_contig_1_polish_RGP_10	Xcc_barcode11	contig_1_polish	4952826	4967519	19	False	False
Xcc_barcode11_contig_1_polish_RGP_21	Xcc_barcode11	contig_1_polish	4977737	4985817	6	False	False
Xcc_barcode11_contig_2_RGP_0	Xcc_barcode11	contig_2	1	41571	54	True	True
Xcc_barcode12_contig_1_polish_RGP_7	Xcc_barcode12	contig_1_polish	56822	93947	34	False	False
Xcc_barcode12_contig_1_polish_RGP_8	Xcc_barcode12	contig_1_polish	165558	185999	18	False	False
Xcc_barcode12_contig_1_polish_RGP_32	Xcc_barcode12	contig_1_polish	294872	304102	7	False	False
Xcc_barcode12_contig_1_polish_RGP_10	Xcc_barcode12	contig_1_polish	409345	424142	14	False	False
Xcc_barcode12_contig_1_polish_RGP_19	Xcc_barcode12	contig_1_polish	632824	654259	12	False	False
Xcc_barcode12_contig_1_polish_RGP_4	Xcc_barcode12	contig_1_polish	703095	721945	20	False	False
Xcc_barcode12_contig_1_polish_RGP_16	Xcc_barcode12	contig_1_polish	1043482	1055495	11	False	False
Xcc_barcode12_contig_1_polish_RGP_24	Xcc_barcode12	contig_1_polish	1142620	1148421	6	False	False
Xcc_barcode12_contig_1_polish_RGP_23	Xcc_barcode12	contig_1_polish	1162179	1165650	6	False	False
Xcc_barcode12_contig_1_polish_RGP_3	Xcc_barcode12	contig_1_polish	1234640	1269176	32	False	False
Xcc_barcode12_contig_1_polish_RGP_11	Xcc_barcode12	contig_1_polish	1462111	1482616	17	False	False
Xcc_barcode12_contig_1_polish_RGP_34	Xcc_barcode12	contig_1_polish	1671924	1676654	4	False	False
Xcc_barcode12_contig_1_polish_RGP_22	Xcc_barcode12	contig_1_polish	1836958	1844014	6	False	False
Xcc_barcode12_contig_1_polish_RGP_1	Xcc_barcode12	contig_1_polish	1948348	1991941	57	False	False
Xcc_barcode12_contig_1_polish_RGP_18	Xcc_barcode12	contig_1_polish	1996955	2010003	12	False	False
Xcc_barcode12_contig_1_polish_RGP_31	Xcc_barcode12	contig_1_polish	2107619	2115525	5	False	False
Xcc_barcode12_contig_1_polish_RGP_20	Xcc_barcode12	contig_1_polish	2409351	2415849	9	False	False
Xcc_barcode12_contig_1_polish_RGP_2	Xcc_barcode12	contig_1_polish	2474155	2508175	34	False	False
Xcc_barcode12_contig_1_polish_RGP_30	Xcc_barcode12	contig_1_polish	2673029	2680774	5	False	False
Xcc_barcode12_contig_1_polish_RGP_6	Xcc_barcode12	contig_1_polish	2710755	2730043	20	False	False
Xcc_barcode12_contig_1_polish_RGP_14	Xcc_barcode12	contig_1_polish	2848421	2869075	12	False	False
Xcc_barcode12_contig_1_polish_RGP_0	Xcc_barcode12	contig_1_polish	3034159	3181125	126	False	False
Xcc_barcode12_contig_1_polish_RGP_13	Xcc_barcode12	contig_1_polish	3334857	3347819	12	False	False
Xcc_barcode12_contig_1_polish_RGP_29	Xcc_barcode12	contig_1_polish	3570097	3573967	5	False	False
Xcc_barcode12_contig_1_polish_RGP_5	Xcc_barcode12	contig_1_polish	3794245	3817282	21	False	False
Xcc_barcode12_contig_1_polish_RGP_15	Xcc_barcode12	contig_1_polish	3891452	3900338	11	False	False
Xcc_barcode12_contig_1_polish_RGP_21	Xcc_barcode12	contig_1_polish	4221517	4232786	6	False	False
Xcc_barcode12_contig_1_polish_RGP_28	Xcc_barcode12	contig_1_polish	4318141	4322425	5	False	False
Xcc_barcode12_contig_1_polish_RGP_27	Xcc_barcode12	contig_1_polish	4369837	4373607	5	False	False
Xcc_barcode12_contig_1_polish_RGP_26	Xcc_barcode12	contig_1_polish	4473718	4479112	5	False	False
Xcc_barcode12_contig_1_polish_RGP_9	Xcc_barcode12	contig_1_polish	4672941	4688474	15	False	False
Xcc_barcode12_contig_1_polish_RGP_25	Xcc_barcode12	contig_1_polish	4854550	4858925	7	False	False
Xcc_barcode12_contig_1_polish_RGP_33	Xcc_barcode12	contig_1_polish	5053645	5060846	4	False	False
Xcc_barcode12_contig_1_polish_RGP_12	Xcc_barcode12	contig_1_polish	5079028	5090384	18	False	False
Xcc_barcode12_contig_1_polish_RGP_17	Xcc_barcode12	contig_1_polish	5100849	5109781	9	False	False
Xcc_barcode12_contig_2_RGP_0	Xcc_barcode12	contig_2	76	52074	49	True	True
Xcc_barcode12_contig_3_RGP_0	Xcc_barcode12	contig_3	505	8989	13	True	True
Xcc_barcode13_contig_1_polish_RGP_8	Xcc_barcode13	contig_1_polish	55167	82915	23	False	False
Xcc_barcode13_contig_1_polish_RGP_17	Xcc_barcode13	contig_1_polish	154313	164899	12	False	False
Xcc_barcode13_contig_1_polish_RGP_33	Xcc_barcode13	contig_1_polish	256874	260101	4	False	False
Xcc_barcode13_contig_1_polish_RGP_30	Xcc_barcode13	contig_1_polish	280506	288918	7	False	False
Xcc_barcode13_contig_1_polish_RGP_16	Xcc_barcode13	contig_1_polish	393886	404262	10	False	False
Xcc_barcode13_contig_1_polish_RGP_11	Xcc_barcode13	contig_1_polish	614700	639569	17	False	False
Xcc_barcode13_contig_1_polish_RGP_10	Xcc_barcode13	contig_1_polish	687981	699138	13	False	False
Xcc_barcode13_contig_1_polish_RGP_18	Xcc_barcode13	contig_1_polish	823328	831100	8	False	False
Xcc_barcode13_contig_1_polish_RGP_2	Xcc_barcode13	contig_1_polish	1192442	1226267	40	False	False
Xcc_barcode13_contig_1_polish_RGP_14	Xcc_barcode13	contig_1_polish	1422066	1442487	16	False	False
Xcc_barcode13_contig_1_polish_RGP_29	Xcc_barcode13	contig_1_polish	1633956	1638406	5	False	False
Xcc_barcode13_contig_1_polish_RGP_26	Xcc_barcode13	contig_1_polish	1802017	1809073	6	False	False
Xcc_barcode13_contig_1_polish_RGP_25	Xcc_barcode13	contig_1_polish	1914984	1923560	6	False	False
Xcc_barcode13_contig_1_polish_RGP_7	Xcc_barcode13	contig_1_polish	1928593	1948524	18	False	False
Xcc_barcode13_contig_1_polish_RGP_19	Xcc_barcode13	contig_1_polish	2059458	2066909	7	False	False
Xcc_barcode13_contig_1_polish_RGP_24	Xcc_barcode13	contig_1_polish	2180437	2185538	8	False	False
Xcc_barcode13_contig_1_polish_RGP_0	Xcc_barcode13	contig_1_polish	2406201	2493811	90	False	False
Xcc_barcode13_contig_1_polish_RGP_23	Xcc_barcode13	contig_1_polish	2499848	2508118	6	False	False
Xcc_barcode13_contig_1_polish_RGP_6	Xcc_barcode13	contig_1_polish	2519184	2539226	20	False	False
Xcc_barcode13_contig_1_polish_RGP_28	Xcc_barcode13	contig_1_polish	2703179	2710918	5	False	False
Xcc_barcode13_contig_1_polish_RGP_5	Xcc_barcode13	contig_1_polish	2740637	2757229	21	False	False
Xcc_barcode13_contig_1_polish_RGP_22	Xcc_barcode13	contig_1_polish	2876339	2880762	6	False	False
Xcc_barcode13_contig_1_polish_RGP_1	Xcc_barcode13	contig_1_polish	3045199	3117567	71	False	False
Xcc_barcode13_contig_1_polish_RGP_4	Xcc_barcode13	contig_1_polish	3272166	3297893	30	False	False
Xcc_barcode13_contig_1_polish_RGP_3	Xcc_barcode13	contig_1_polish	3566125	3601943	33	False	False
Xcc_barcode13_contig_1_polish_RGP_9	Xcc_barcode13	contig_1_polish	3775080	3791332	15	False	False
Xcc_barcode13_contig_1_polish_RGP_13	Xcc_barcode13	contig_1_polish	3832773	3840615	12	False	False
Xcc_barcode13_contig_1_polish_RGP_32	Xcc_barcode13	contig_1_polish	4429333	4434724	4	False	False
Xcc_barcode13_contig_1_polish_RGP_21	Xcc_barcode13	contig_1_polish	4463390	4469686	6	False	False
Xcc_barcode13_contig_1_polish_RGP_15	Xcc_barcode13	contig_1_polish	4821948	4834121	11	False	False
Xcc_barcode13_contig_1_polish_RGP_27	Xcc_barcode13	contig_1_polish	4974272	4977672	5	False	False
Xcc_barcode13_contig_1_polish_RGP_31	Xcc_barcode13	contig_1_polish	5004324	5011619	4	False	False
Xcc_barcode13_contig_1_polish_RGP_12	Xcc_barcode13	contig_1_polish	5030703	5044038	18	False	False
Xcc_barcode13_contig_1_polish_RGP_20	Xcc_barcode13	contig_1_polish	5054262	5062342	6	False	False
Xcc_barcode16_contig_1_polish_RGP_10	Xcc_barcode16	contig_1_polish	60759	86060	24	False	False
Xcc_barcode16_contig_1_polish_RGP_16	Xcc_barcode16	contig_1_polish	158695	169281	12	False	False
Xcc_barcode16_contig_1_polish_RGP_26	Xcc_barcode16	contig_1_polish	280774	289185	7	False	False
Xcc_barcode16_contig_1_polish_RGP_15	Xcc_barcode16	contig_1_polish	391876	402252	10	False	False
Xcc_barcode16_contig_1_polish_RGP_18	Xcc_barcode16	contig_1_polish	612770	634030	12	False	False
Xcc_barcode16_contig_1_polish_RGP_7	Xcc_barcode16	contig_1_polish	682477	700891	23	False	False
Xcc_barcode16_contig_1_polish_RGP_17	Xcc_barcode16	contig_1_polish	825588	835244	9	False	False
Xcc_barcode16_contig_1_polish_RGP_3	Xcc_barcode16	contig_1_polish	1195685	1227451	35	False	False
Xcc_barcode16_contig_1_polish_RGP_29	Xcc_barcode16	contig_1_polish	1240324	1244603	4	False	False
Xcc_barcode16_contig_1_polish_RGP_13	Xcc_barcode16	contig_1_polish	1426170	1446570	16	False	False
Xcc_barcode16_contig_1_polish_RGP_25	Xcc_barcode16	contig_1_polish	1635911	1640361	5	False	False
Xcc_barcode16_contig_1_polish_RGP_23	Xcc_barcode16	contig_1_polish	1800200	1807256	6	False	False
Xcc_barcode16_contig_1_polish_RGP_1	Xcc_barcode16	contig_1_polish	1911040	1979040	71	False	False
Xcc_barcode16_contig_1_polish_RGP_22	Xcc_barcode16	contig_1_polish	2209141	2214242	8	False	False
Xcc_barcode16_contig_1_polish_RGP_9	Xcc_barcode16	contig_1_polish	2435783	2449332	18	False	False
Xcc_barcode16_contig_1_polish_RGP_8	Xcc_barcode16	contig_1_polish	2568433	2585140	21	False	False
Xcc_barcode16_contig_1_polish_RGP_24	Xcc_barcode16	contig_1_polish	2614858	2622597	5	False	False
Xcc_barcode16_contig_1_polish_RGP_6	Xcc_barcode16	contig_1_polish	2785526	2807257	24	False	False
Xcc_barcode16_contig_1_polish_RGP_0	Xcc_barcode16	contig_1_polish	2824348	2902931	76	False	False
Xcc_barcode16_contig_1_polish_RGP_2	Xcc_barcode16	contig_1_polish	3067342	3110349	41	False	False
Xcc_barcode16_contig_1_polish_RGP_5	Xcc_barcode16	contig_1_polish	3265920	3290893	31	False	False
Xcc_barcode16_contig_1_polish_RGP_4	Xcc_barcode16	contig_1_polish	3559223	3595041	33	False	False
Xcc_barcode16_contig_1_polish_RGP_12	Xcc_barcode16	contig_1_polish	3768017	3784887	15	False	False
Xcc_barcode16_contig_1_polish_RGP_14	Xcc_barcode16	contig_1_polish	3826527	3833897	11	False	False
Xcc_barcode16_contig_1_polish_RGP_28	Xcc_barcode16	contig_1_polish	4419893	4425284	4	False	False
Xcc_barcode16_contig_1_polish_RGP_21	Xcc_barcode16	contig_1_polish	4810904	4820644	6	False	False
Xcc_barcode16_contig_1_polish_RGP_20	Xcc_barcode16	contig_1_polish	4961668	4965097	6	False	False
Xcc_barcode16_contig_1_polish_RGP_27	Xcc_barcode16	contig_1_polish	4991782	4999113	4	False	False
Xcc_barcode16_contig_1_polish_RGP_11	Xcc_barcode16	contig_1_polish	5018778	5032601	19	False	False
Xcc_barcode16_contig_1_polish_RGP_19	Xcc_barcode16	contig_1_polish	5043090	5051170	6	False	False
Xcc_barcode17_contig_1_polish_RGP_5	Xcc_barcode17	contig_1_polish	55161	85345	27	False	False
Xcc_barcode17_contig_1_polish_RGP_15	Xcc_barcode17	contig_1_polish	159629	175100	11	False	False
Xcc_barcode17_contig_1_polish_RGP_28	Xcc_barcode17	contig_1_polish	287930	297161	7	False	False
Xcc_barcode17_contig_1_polish_RGP_12	Xcc_barcode17	contig_1_polish	402429	416059	13	False	False
Xcc_barcode17_contig_1_polish_RGP_22	Xcc_barcode17	contig_1_polish	562360	570840	6	False	False
Xcc_barcode17_contig_1_polish_RGP_14	Xcc_barcode17	contig_1_polish	634198	656014	13	False	False
Xcc_barcode17_contig_1_polish_RGP_27	Xcc_barcode17	contig_1_polish	704732	710104	5	False	False
Xcc_barcode17_contig_1_polish_RGP_13	Xcc_barcode17	contig_1_polish	836519	847565	11	False	False
Xcc_barcode17_contig_1_polish_RGP_7	Xcc_barcode17	contig_1_polish	1036525	1052609	16	False	False
Xcc_barcode17_contig_1_polish_RGP_18	Xcc_barcode17	contig_1_polish	1140612	1147670	7	False	False
Xcc_barcode17_contig_1_polish_RGP_21	Xcc_barcode17	contig_1_polish	1161428	1164899	6	False	False
Xcc_barcode17_contig_1_polish_RGP_3	Xcc_barcode17	contig_1_polish	1233900	1263422	32	False	False
Xcc_barcode17_contig_1_polish_RGP_9	Xcc_barcode17	contig_1_polish	1456773	1478515	18	False	False
Xcc_barcode17_contig_1_polish_RGP_32	Xcc_barcode17	contig_1_polish	1668045	1672775	4	False	False
Xcc_barcode17_contig_1_polish_RGP_20	Xcc_barcode17	contig_1_polish	1837146	1844202	6	False	False
Xcc_barcode17_contig_1_polish_RGP_26	Xcc_barcode17	contig_1_polish	1948245	1954581	5	False	False
Xcc_barcode17_contig_1_polish_RGP_16	Xcc_barcode17	contig_1_polish	1960327	1973378	12	False	False
Xcc_barcode17_contig_1_polish_RGP_0	Xcc_barcode17	contig_1_polish	2415859	2519159	94	False	False
Xcc_barcode17_contig_1_polish_RGP_4	Xcc_barcode17	contig_1_polish	2535897	2557624	25	False	False
Xcc_barcode17_contig_1_polish_RGP_25	Xcc_barcode17	contig_1_polish	2717061	2724800	5	False	False
Xcc_barcode17_contig_1_polish_RGP_8	Xcc_barcode17	contig_1_polish	2754749	2774169	16	False	False
Xcc_barcode17_contig_1_polish_RGP_2	Xcc_barcode17	contig_1_polish	2890833	2965851	48	False	False
Xcc_barcode17_contig_1_polish_RGP_1	Xcc_barcode17	contig_1_polish	3130746	3184696	56	False	False
Xcc_barcode17_contig_1_polish_RGP_6	Xcc_barcode17	contig_1_polish	3339381	3362066	16	False	False
Xcc_barcode17_contig_1_polish_RGP_24	Xcc_barcode17	contig_1_polish	3584070	3588168	5	False	False
Xcc_barcode17_contig_1_polish_RGP_11	Xcc_barcode17	contig_1_polish	3810364	3827233	15	False	False
Xcc_barcode17_contig_1_polish_RGP_31	Xcc_barcode17	contig_1_polish	4268366	4276306	6	False	False
Xcc_barcode17_contig_1_polish_RGP_23	Xcc_barcode17	contig_1_polish	4305621	4309886	5	False	False
Xcc_barcode17_contig_1_polish_RGP_30	Xcc_barcode17	contig_1_polish	4462755	4468149	4	False	False
Xcc_barcode17_contig_1_polish_RGP_17	Xcc_barcode17	contig_1_polish	4498318	4504614	7	False	False
Xcc_barcode17_contig_1_polish_RGP_29	Xcc_barcode17	contig_1_polish	5029151	5036451	4	False	False
Xcc_barcode17_contig_1_polish_RGP_10	Xcc_barcode17	contig_1_polish	5054635	5069328	19	False	False
Xcc_barcode17_contig_1_polish_RGP_19	Xcc_barcode17	contig_1_polish	5079546	5087626	6	False	False
Xcc_barcode18_contig_1_polish_RGP_10	Xcc_barcode18	contig_1_polish	56822	93947	34	False	False
Xcc_barcode18_contig_1_polish_RGP_12	Xcc_barcode18	contig_1_polish	165560	186447	16	False	False
Xcc_barcode18_contig_1_polish_RGP_30	Xcc_barcode18	contig_1_polish	295282	304512	7	False	False
Xcc_barcode18_contig_1_polish_RGP_11	Xcc_barcode18	contig_1_polish	409755	424552	14	False	False
Xcc_barcode18_contig_1_polish_RGP_21	Xcc_barcode18	contig_1_polish	633206	654641	12	False	False
Xcc_barcode18_contig_1_polish_RGP_1	Xcc_barcode18	contig_1_polish	666101	704621	51	False	False
Xcc_barcode18_contig_1_polish_RGP_8	Xcc_barcode18	contig_1_polish	742433	762445	21	False	False
Xcc_barcode18_contig_1_polish_RGP_17	Xcc_barcode18	contig_1_polish	1083998	1096011	11	False	False
Xcc_barcode18_contig_1_polish_RGP_27	Xcc_barcode18	contig_1_polish	1183136	1188937	6	False	False
Xcc_barcode18_contig_1_polish_RGP_26	Xcc_barcode18	contig_1_polish	1202695	1206166	6	False	False
Xcc_barcode18_contig_1_polish_RGP_4	Xcc_barcode18	contig_1_polish	1275162	1311638	36	False	False
Xcc_barcode18_contig_1_polish_RGP_3	Xcc_barcode18	contig_1_polish	1438076	1475604	48	False	False
Xcc_barcode18_contig_1_polish_RGP_13	Xcc_barcode18	contig_1_polish	1542517	1563025	17	False	False
Xcc_barcode18_contig_1_polish_RGP_33	Xcc_barcode18	contig_1_polish	1752341	1757071	4	False	False
Xcc_barcode18_contig_1_polish_RGP_25	Xcc_barcode18	contig_1_polish	1917378	1924434	6	False	False
Xcc_barcode18_contig_1_polish_RGP_0	Xcc_barcode18	contig_1_polish	2028767	2073383	57	False	False
Xcc_barcode18_contig_1_polish_RGP_20	Xcc_barcode18	contig_1_polish	2078397	2091445	12	False	False
Xcc_barcode18_contig_1_polish_RGP_19	Xcc_barcode18	contig_1_polish	2189061	2198171	8	False	False
Xcc_barcode18_contig_1_polish_RGP_22	Xcc_barcode18	contig_1_polish	2493518	2497763	7	False	False
Xcc_barcode18_contig_1_polish_RGP_7	Xcc_barcode18	contig_1_polish	2558322	2584915	23	False	False
Xcc_barcode18_contig_1_polish_RGP_29	Xcc_barcode18	contig_1_polish	2748259	2756004	5	False	False
Xcc_barcode18_contig_1_polish_RGP_9	Xcc_barcode18	contig_1_polish	2785985	2805273	20	False	False
Xcc_barcode18_contig_1_polish_RGP_16	Xcc_barcode18	contig_1_polish	2923653	2944307	12	False	False
Xcc_barcode18_contig_1_polish_RGP_5	Xcc_barcode18	contig_1_polish	3109392	3153324	30	False	False
Xcc_barcode18_contig_1_polish_RGP_2	Xcc_barcode18	contig_1_polish	3307258	3367978	48	False	False
Xcc_barcode18_contig_1_polish_RGP_24	Xcc_barcode18	contig_1_polish	3589784	3595032	6	False	False
Xcc_barcode18_contig_1_polish_RGP_6	Xcc_barcode18	contig_1_polish	3815243	3839442	23	False	False
Xcc_barcode18_contig_1_polish_RGP_15	Xcc_barcode18	contig_1_polish	3913607	3922403	12	False	False
Xcc_barcode18_contig_1_polish_RGP_23	Xcc_barcode18	contig_1_polish	4242696	4253965	6	False	False
Xcc_barcode18_contig_1_polish_RGP_28	Xcc_barcode18	contig_1_polish	4339320	4343602	5	False	False
Xcc_barcode18_contig_1_polish_RGP_32	Xcc_barcode18	contig_1_polish	4493661	4499055	4	False	False
Xcc_barcode18_contig_1_polish_RGP_31	Xcc_barcode18	contig_1_polish	4858593	4863252	6	False	False
